-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002502	 0.000000	 -0.003035	 0.000000	 0.031995	 0.000000	 -0.008325	 0.000000	 -0.035918	 0.000000	 0.008814	 0.000000	 0.002502	 0.000000	 -0.003035	 0.000000	 0.019395	 0.000000	 -0.001495	 0.000000	 0.020849	 0.000000	 -0.005386	 0.000000	 -0.000088	 0.000000	 84.561255	 84.561455	 -0.000000	 0.000000	 0.000480	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002477	 0.000000	 -0.003069	 0.000000	 0.031682	 0.000000	 -0.008420	 0.000000	 -0.035566	 0.000000	 0.008914	 0.000000	 0.002478	 0.000000	 -0.003069	 0.000000	 0.019206	 0.000000	 -0.001512	 0.000000	 0.020645	 0.000000	 -0.005448	 0.000000	 -0.000137	 0.000000	 84.561366	 84.561571	 -0.000000	 0.000000	 0.000482	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002465	 0.000000	 -0.003086	 0.000000	 0.031524	 0.000000	 -0.008465	 0.000000	 -0.035389	 0.000000	 0.008962	 0.000000	 0.002465	 0.000000	 -0.003086	 0.000000	 0.019110	 0.000000	 -0.001520	 0.000000	 0.020542	 0.000000	 -0.005477	 0.000000	 -0.000162	 0.000000	 84.561423	 84.561631	 -0.000000	 0.000000	 0.000484	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002453	 0.000000	 -0.003101	 0.000000	 0.031366	 0.000000	 -0.008509	 0.000000	 -0.035211	 0.000000	 0.009008	 0.000000	 0.002453	 0.000000	 -0.003101	 0.000000	 0.019014	 0.000000	 -0.001527	 0.000000	 0.020438	 0.000000	 -0.005505	 0.000000	 -0.000186	 0.000000	 84.561481	 84.561692	 -0.000000	 0.000000	 0.000485	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002440	 0.000000	 -0.003117	 0.000000	 0.031206	 0.000000	 -0.008551	 0.000000	 -0.035032	 0.000000	 0.009053	 0.000000	 0.002440	 0.000000	 -0.003117	 0.000000	 0.018917	 0.000000	 -0.001535	 0.000000	 0.020334	 0.000000	 -0.005532	 0.000000	 -0.000209	 0.000000	 84.561541	 84.561754	 -0.000000	 0.000000	 0.000486	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002428	 0.000000	 -0.003132	 0.000000	 0.031046	 0.000000	 -0.008591	 0.000000	 -0.034852	 0.000000	 0.009096	 0.000000	 0.002428	 0.000000	 -0.003132	 0.000000	 0.018820	 0.000000	 -0.001542	 0.000000	 0.020230	 0.000000	 -0.005558	 0.000000	 -0.000233	 0.000000	 84.561602	 84.561817	 -0.000000	 0.000000	 0.000487	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002415	 0.000000	 -0.003146	 0.000000	 0.030885	 0.000000	 -0.008630	 0.000000	 -0.034671	 0.000000	 0.009137	 0.000000	 0.002415	 0.000000	 -0.003146	 0.000000	 0.018722	 0.000000	 -0.001549	 0.000000	 0.020125	 0.000000	 -0.005584	 0.000000	 -0.000256	 0.000000	 84.561663	 84.561880	 -0.000000	 0.000000	 0.000488	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002403	 0.000000	 -0.003160	 0.000000	 0.030723	 0.000000	 -0.008668	 0.000000	 -0.034490	 0.000000	 0.009177	 0.000000	 0.002403	 0.000000	 -0.003160	 0.000000	 0.018624	 0.000000	 -0.001556	 0.000000	 0.020020	 0.000000	 -0.005608	 0.000000	 -0.000278	 0.000000	 84.561726	 84.561944	 -0.000000	 0.000000	 0.000488	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002390	 0.000000	 -0.003173	 0.000000	 0.030561	 0.000000	 -0.008704	 0.000000	 -0.034308	 0.000000	 0.009215	 0.000000	 0.002390	 0.000000	 -0.003173	 0.000000	 0.018526	 0.000000	 -0.001563	 0.000000	 0.019914	 0.000000	 -0.005632	 0.000000	 -0.000301	 0.000000	 84.561789	 84.562009	 -0.000000	 0.000000	 0.000489	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002377	 0.000000	 -0.003185	 0.000000	 0.030398	 0.000000	 -0.008739	 0.000000	 -0.034125	 0.000000	 0.009252	 0.000000	 0.002377	 0.000000	 -0.003185	 0.000000	 0.018427	 0.000000	 -0.001569	 0.000000	 0.019808	 0.000000	 -0.005654	 0.000000	 -0.000323	 0.000000	 84.561854	 84.562075	 -0.000000	 0.000000	 0.000490	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002364	 0.000000	 -0.003198	 0.000000	 0.030235	 0.000000	 -0.008773	 0.000000	 -0.033941	 0.000000	 0.009288	 0.000000	 0.002364	 0.000000	 -0.003198	 0.000000	 0.018328	 0.000000	 -0.001575	 0.000000	 0.019701	 0.000000	 -0.005676	 0.000000	 -0.000344	 0.000000	 84.561919	 84.562141	 -0.000000	 0.000000	 0.000491	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002351	 0.000000	 -0.003209	 0.000000	 0.030071	 0.000000	 -0.008805	 0.000000	 -0.033757	 0.000000	 0.009322	 0.000000	 0.002352	 0.000000	 -0.003209	 0.000000	 0.018229	 0.000000	 -0.001581	 0.000000	 0.019594	 0.000000	 -0.005697	 0.000000	 -0.000366	 0.000000	 84.561985	 84.562208	 -0.000000	 0.000000	 0.000491	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002339	 0.000000	 -0.003221	 0.000000	 0.029906	 0.000000	 -0.008836	 0.000000	 -0.033572	 0.000000	 0.009354	 0.000000	 0.002339	 0.000000	 -0.003221	 0.000000	 0.018129	 0.000000	 -0.001586	 0.000000	 0.019487	 0.000000	 -0.005717	 0.000000	 -0.000387	 0.000000	 84.562052	 84.562276	 -0.000000	 0.000000	 0.000492	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002326	 0.000000	 -0.003231	 0.000000	 0.029740	 0.000000	 -0.008865	 0.000000	 -0.033386	 0.000000	 0.009385	 0.000000	 0.002326	 0.000000	 -0.003231	 0.000000	 0.018029	 0.000000	 -0.001591	 0.000000	 0.019379	 0.000000	 -0.005736	 0.000000	 -0.000408	 0.000000	 84.562119	 84.562344	 -0.000000	 0.000000	 0.000492	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002313	 0.000000	 -0.003242	 0.000000	 0.029575	 0.000000	 -0.008893	 0.000000	 -0.033200	 0.000000	 0.009415	 0.000000	 0.002313	 0.000000	 -0.003242	 0.000000	 0.017928	 0.000000	 -0.001596	 0.000000	 0.019271	 0.000000	 -0.005754	 0.000000	 -0.000428	 0.000000	 84.562187	 84.562412	 -0.000000	 0.000000	 0.000493	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002300	 0.000000	 -0.003251	 0.000000	 0.029408	 0.000000	 -0.008920	 0.000000	 -0.033014	 0.000000	 0.009444	 0.000000	 0.002300	 0.000000	 -0.003251	 0.000000	 0.017827	 0.000000	 -0.001601	 0.000000	 0.019163	 0.000000	 -0.005771	 0.000000	 -0.000449	 0.000000	 84.562256	 84.562481	 -0.000000	 0.000000	 0.000493	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002287	 0.000000	 -0.003261	 0.000000	 0.029242	 0.000000	 -0.008946	 0.000000	 -0.032826	 0.000000	 0.009471	 0.000000	 0.002287	 0.000000	 -0.003261	 0.000000	 0.017726	 0.000000	 -0.001606	 0.000000	 0.019054	 0.000000	 -0.005788	 0.000000	 -0.000469	 0.000000	 84.562325	 84.562550	 -0.000000	 0.000000	 0.000494	 0.000000	 0.000000	 0.000000
-0.000000	 0.000000	 -0.000000	 0.000000	 0.000002	 0.000000	 0.000000	 0.000000	 0.000003	 0.000000	 0.000000	 0.000000	 0.002274	 0.000000	 -0.003270	 0.000000	 0.029074	 0.000000	 -0.008970	 0.000000	 -0.032639	 0.000000	 0.009497	 0.000000	 0.002274	 0.000000	 -0.003270	 0.000000	 0.017625	 0.000000	 -0.001610	 0.000000	 0.018945	 0.000000	 -0.005804	 0.000000	 -0.000488	 0.000000	 84.562395	 84.562620	 -0.000000	 0.000000	 0.000494	 0.000000	 0.000000	 0.000000
